"id_individual","choice_task","alt1_sq","alt1_farm2","alt1_farm3","alt1_height2","alt1_height3","alt1_redkite","alt1_distance","alt1_cost","alt2_farm2","alt2_farm3","alt2_height2","alt2_height3","alt2_redkite","alt2_distance","alt2_cost","alt3_farm2","alt3_farm3","alt3_height2","alt3_height3","alt3_redkite","alt3_distance","alt3_cost","age","female","education","choice"
916,4,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,56,1,1,3
916,5,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,56,1,1,NA
916,6,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,56,1,1,1
916,7,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,56,1,1,1
916,8,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,56,1,1,3
916,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,56,1,1,1
916,10,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,56,1,1,2
917,1,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,43,0,1,3
917,2,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,43,0,1,1
917,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,43,0,1,2
917,4,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,43,0,1,NA
917,5,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,43,0,1,3
917,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,43,0,1,NA
917,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,43,0,1,2
917,8,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,43,0,1,2
917,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,43,0,1,2
917,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,1,0,-5,0.25,3,43,0,1,3
918,1,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,46,1,3,3
918,2,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,46,1,3,1
918,3,1,0,0,0,0,0,0,0,1,0,1,0,-5,0,10,0,1,0,0,0,1,10,46,1,3,1
918,4,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,46,1,3,1
918,5,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,46,1,3,1
918,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,46,1,3,1
918,7,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,46,1,3,1
918,8,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,46,1,3,1
918,9,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,46,1,3,1
918,10,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,46,1,3,NA
919,1,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,52,0,3,3
919,2,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,52,0,3,2
919,3,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,2,1,0,0,1,-5,0.5,2,52,0,3,3
919,4,1,0,0,0,0,0,0,0,0,1,0,0,5,0.5,10,1,0,0,0,2.5,1,5,52,0,3,NA
919,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,52,0,3,2
919,6,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,52,0,3,NA
919,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,52,0,3,3
919,8,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,52,0,3,2
919,9,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,52,0,3,NA
919,10,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,52,0,3,1
920,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,60,1,1,1
920,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,1,-2.5,0,9,60,1,1,3
920,3,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,60,1,1,2
920,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0,9,1,0,0,0,5,0.5,7,60,1,1,2
920,5,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,60,1,1,2
920,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,60,1,1,1
920,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,60,1,1,3
920,8,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.5,9,0,0,1,0,-5,0.25,3,60,1,1,3
920,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.75,5,1,0,0,1,2.5,0.5,4,60,1,1,3
920,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,60,1,1,3
921,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,45,0,1,1
921,2,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,45,0,1,3
921,3,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,45,0,1,3
921,4,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,45,0,1,1
921,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,45,0,1,3
921,6,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,45,0,1,2
921,7,1,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,1,1,0,5,0.5,8,45,0,1,1
921,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,7,1,0,1,0,-5,0.75,5,45,0,1,1
921,9,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,45,0,1,2
921,10,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,45,0,1,2
922,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,31,1,1,NA
922,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,31,1,1,2
922,3,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,31,1,1,2
922,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,1,1,1,0,1,0,0,0.75,7,31,1,1,2
922,5,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,31,1,1,1
922,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,31,1,1,3
922,7,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,31,1,1,3
922,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,31,1,1,NA
922,9,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,31,1,1,1
922,10,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.25,2,0,0,0,1,-2.5,0.5,6,31,1,1,1
923,1,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0.75,7,0,0,1,0,-2.5,0.75,5,51,0,1,3
923,2,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,51,0,1,1
923,3,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,51,0,1,3
923,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,51,0,1,2
923,5,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,51,0,1,2
923,6,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,51,0,1,3
923,7,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,51,0,1,1
923,8,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,51,0,1,2
923,9,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,1,1,0,1,0,1,-2.5,0.25,5,51,0,1,3
923,10,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,51,0,1,NA
924,1,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,59,1,3,3
924,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,59,1,3,1
924,3,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,59,1,3,1
924,4,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,59,1,3,2
924,5,1,0,0,0,0,0,0,0,1,0,0,0,-5,0,9,1,0,0,0,5,0.5,7,59,1,3,1
924,6,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,59,1,3,1
924,7,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,59,1,3,1
924,8,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,59,1,3,1
924,9,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,59,1,3,1
924,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,59,1,3,3
925,1,1,0,0,0,0,0,0,0,1,0,0,1,5,0.75,2,0,1,1,0,0,0.75,3,38,1,3,NA
925,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,38,1,3,1
925,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,38,1,3,1
925,4,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,38,1,3,3
925,5,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0.75,10,0,1,1,0,2.5,0.25,1,38,1,3,1
925,6,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,38,1,3,NA
925,7,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0,2,0,1,1,0,-2.5,1,5,38,1,3,1
925,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,38,1,3,1
925,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,1,0,-5,0.25,3,38,1,3,NA
925,10,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,38,1,3,3
926,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,52,1,1,NA
926,2,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,52,1,1,2
926,3,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,6,0,1,1,0,5,0,3,52,1,1,1
926,4,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,52,1,1,1
926,5,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,52,1,1,1
926,6,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0,4,1,0,1,0,-2.5,1,9,52,1,1,1
926,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,52,1,1,3
926,8,1,0,0,0,0,0,0,0,0,1,0,0,5,0.5,10,1,0,0,0,2.5,1,5,52,1,1,1
926,9,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,52,1,1,1
926,10,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,52,1,1,NA
927,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,9,1,0,0,0,-2.5,0.25,4,60,0,1,1
927,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,1,1,0,-5,0.25,3,60,0,1,1
927,3,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,60,0,1,1
927,4,1,0,0,0,0,0,0,0,1,0,1,0,2.5,0,3,0,1,0,1,-2.5,0.75,10,60,0,1,2
927,5,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,60,0,1,3
927,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,60,0,1,3
927,7,1,0,0,0,0,0,0,0,0,0,0,1,5,0.75,2,0,1,0,0,5,0.75,7,60,0,1,1
927,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,60,0,1,1
927,9,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,60,0,1,2
927,10,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,60,0,1,1
928,1,1,0,0,0,0,0,0,0,0,0,1,0,2.5,1,3,1,0,0,1,5,0.25,9,24,1,1,2
928,2,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,24,1,1,3
928,3,1,0,0,0,0,0,0,0,0,1,0,0,5,0.5,10,1,0,0,0,2.5,1,5,24,1,1,1
928,4,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,24,1,1,3
928,5,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,24,1,1,2
928,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,24,1,1,NA
928,7,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,10,1,0,1,0,0,0.25,8,24,1,1,1
928,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,24,1,1,2
928,9,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,9,1,0,0,1,0,0.75,6,24,1,1,1
928,10,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,24,1,1,1
929,1,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,45,1,1,1
929,2,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0.75,7,0,0,1,0,-2.5,0.75,5,45,1,1,1
929,3,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,45,1,1,2
929,4,1,0,0,0,0,0,0,0,0,1,0,1,0,1,8,0,0,1,0,-2.5,0.25,6,45,1,1,3
929,5,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,45,1,1,3
929,6,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,45,1,1,1
929,7,1,0,0,0,0,0,0,0,0,1,0,1,-2.5,0.5,3,0,1,1,0,-5,0,1,45,1,1,2
929,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,45,1,1,NA
929,9,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,45,1,1,1
929,10,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,45,1,1,2
930,1,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,33,1,1,1
930,2,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,33,1,1,1
930,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0.25,4,0,0,0,0,0,1,6,33,1,1,1
930,4,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,33,1,1,2
930,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,33,1,1,3
930,6,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,33,1,1,2
930,7,1,0,0,0,0,0,0,0,1,0,1,0,-5,0.75,9,0,0,0,0,2.5,0,2,33,1,1,3
930,8,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,1,-2.5,0,9,33,1,1,2
930,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,33,1,1,NA
930,10,1,0,0,0,0,0,0,0,0,1,0,0,-5,0.5,9,0,0,1,0,2.5,1,4,33,1,1,NA
931,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,32,0,2,2
931,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,4,0,1,0,1,2.5,0.75,6,32,0,2,1
931,3,1,0,0,0,0,0,0,0,0,1,0,0,5,0.75,4,0,0,0,1,-2.5,0.5,1,32,0,2,3
931,4,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,5,0,0,1,0,-2.5,0.25,10,32,0,2,1
931,5,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,32,0,2,3
931,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,32,0,2,2
931,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.5,4,0,1,0,1,5,0,5,32,0,2,1
931,8,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,3,0,1,1,0,5,1,4,32,0,2,2
931,9,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,32,0,2,2
931,10,1,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,10,0,0,0,1,-5,0.5,9,32,0,2,1
932,1,1,0,0,0,0,0,0,0,1,0,0,0,5,0.75,9,0,0,0,1,2.5,0.75,9,30,0,2,1
932,2,1,0,0,0,0,0,0,0,0,0,0,1,-5,0,6,1,0,1,0,2.5,0.25,7,30,0,2,1
932,3,1,0,0,0,0,0,0,0,0,1,0,1,-5,0,2,1,0,0,1,2.5,0.25,2,30,0,2,2
932,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25,3,0,0,0,0,0,0.75,1,30,0,2,1
932,5,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,30,0,2,3
932,6,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,1,5,0,0,0,1,0,0,10,30,0,2,1
932,7,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,30,0,2,1
932,8,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,30,0,2,1
932,9,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,30,0,2,1
932,10,1,0,0,0,0,0,0,0,1,0,0,1,2.5,0.25,1,0,1,1,0,0,0.5,3,30,0,2,1
933,1,1,0,0,0,0,0,0,0,1,0,1,0,5,0.75,6,0,1,1,0,-2.5,0.75,2,30,1,1,1
933,2,1,0,0,0,0,0,0,0,1,0,0,0,-2.5,0,3,1,0,1,0,5,0.75,1,30,1,1,3
933,3,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,30,1,1,3
933,4,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,30,1,1,1
933,5,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,30,1,1,2
933,6,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,8,1,0,1,0,0,0,2,30,1,1,1
933,7,1,0,0,0,0,0,0,0,0,0,1,0,2.5,0,8,0,0,0,1,-2.5,0.25,2,30,1,1,1
933,8,1,0,0,0,0,0,0,0,0,0,0,0,-5,1,6,0,1,1,0,5,0.5,8,30,1,1,1
933,9,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,30,1,1,1
933,10,1,0,0,0,0,0,0,0,1,0,1,0,5,0,10,1,0,0,1,5,0.5,5,30,1,1,1
934,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,0,1,0,1,5,1,9,58,0,3,1
934,2,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,1,7,1,0,0,0,2.5,0.25,4,58,0,3,1
934,3,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,58,0,3,2
934,4,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,3,0,1,1,0,5,1,4,58,0,3,2
934,5,1,0,0,0,0,0,0,0,1,0,1,0,-2.5,0.25,9,0,1,0,1,5,0.5,3,58,0,3,1
934,6,1,0,0,0,0,0,0,0,0,1,0,1,2.5,0.25,5,0,1,0,0,0,0.75,10,58,0,3,1
934,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,7,58,0,3,2
934,8,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,58,0,3,1
934,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,58,0,3,1
934,10,1,0,0,0,0,0,0,0,1,0,0,0,2.5,0,5,0,0,0,0,2.5,0.75,8,58,0,3,1
935,1,1,0,0,0,0,0,0,0,1,0,0,1,5,0.25,8,0,1,1,0,2.5,0.25,10,65,0,3,1
935,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,3,0,1,0,0,-2.5,0.5,3,65,0,3,1
935,3,1,0,0,0,0,0,0,0,0,1,0,0,-2.5,0,8,0,1,0,0,-2.5,1,1,65,0,3,3
935,4,1,0,0,0,0,0,0,0,1,0,1,0,-5,0,10,0,1,0,0,0,1,10,65,0,3,3
935,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,65,0,3,1
935,6,1,0,0,0,0,0,0,0,0,0,0,1,2.5,0.75,4,0,1,1,0,0,0,4,65,0,3,1
935,7,1,0,0,0,0,0,0,0,0,0,0,1,-5,0.5,5,1,0,0,0,-5,0.5,9,65,0,3,1
935,8,1,0,0,0,0,0,0,0,1,0,0,0,-5,0,9,1,0,0,0,5,0.5,7,65,0,3,1
935,9,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,65,0,3,1
935,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,65,0,3,1
936,1,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,9,0,1,0,1,5,0.25,9,45,1,1,1
936,2,1,0,0,0,0,0,0,0,1,0,1,0,5,0.5,8,0,0,0,0,-2.5,0,4,45,1,1,1
936,3,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,45,1,1,1
936,4,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,1,1,0,0,0,1,2.5,0.75,10,45,1,1,NA
936,5,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,45,1,1,1
936,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,8,45,1,1,NA
936,7,1,0,0,0,0,0,0,0,1,0,0,0,-5,0.5,1,0,0,1,0,0,0.5,8,45,1,1,2
936,8,1,0,0,0,0,0,0,0,1,0,0,0,-5,0,9,1,0,0,0,5,0.5,7,45,1,1,NA
936,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.5,2,1,0,0,0,2.5,0.5,8,45,1,1,1
936,10,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0,1,1,0,0,0,5,1,5,45,1,1,NA
937,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,5,0,1,0,1,-5,0.75,10,26,0,1,1
937,2,1,0,0,0,0,0,0,0,0,0,0,0,-2.5,0.5,4,1,0,1,0,-2.5,0,1,26,0,1,2
937,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,-5,1,7,26,0,1,2
937,4,1,0,0,0,0,0,0,0,1,0,0,1,5,1,7,0,1,0,1,-5,0.5,5,26,0,1,1
937,5,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,7,0,0,0,1,-5,0,2,26,0,1,1
937,6,1,0,0,0,0,0,0,0,1,0,1,0,5,0.25,4,0,0,0,0,-5,0.75,9,26,0,1,1
937,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,3,1,0,0,0,-5,0.5,4,26,0,1,1
937,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5,8,0,0,0,0,2.5,1,7,26,0,1,1
937,9,1,0,0,0,0,0,0,0,0,1,1,0,5,0.75,3,0,1,0,0,0,1,7,26,0,1,2
937,10,1,0,0,0,0,0,0,0,0,1,1,0,2.5,0.75,6,1,0,0,0,0,0.75,2,26,0,1,3
938,1,1,0,0,0,0,0,0,0,1,0,0,1,-2.5,0.75,7,0,0,1,0,2.5,0.25,1,19,0,2,1
938,2,1,0,0,0,0,0,0,0,0,0,1,0,-2.5,0.75,4,1,0,0,0,-5,0,6,19,0,2,1
938,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0.25,6,1,0,0,0,-2.5,1,2,19,0,2,1
938,4,1,0,0,0,0,0,0,0,0,1,1,0,-2.5,0.25,8,0,0,0,0,-5,0.5,9,19,0,2,1
938,5,1,0,0,0,0,0,0,0,0,0,0,1,-5,1,9,0,1,0,0,0,0.25,7,19,0,2,1
938,6,1,0,0,0,0,0,0,0,0,1,0,1,-5,0.25,10,1,0,0,1,-5,0,4,19,0,2,1
938,7,1,0,0,0,0,0,0,0,0,0,0,0,5,0.75,3,0,0,1,0,0,0,5,19,0,2,2
938,8,1,0,0,0,0,0,0,0,0,1,1,0,0,0.75,2,0,1,0,1,-5,1,3,19,0,2,2
938,9,1,0,0,0,0,0,0,0,1,0,1,0,5,0,7,1,0,0,0,2.5,1,2,19,0,2,1
938,10,1,0,0,0,0,0,0,0,1,0,0,1,-5,1,6,0,0,1,0,-2.5,0.25,6,19,0,2,1
